DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
KE201400000760,KEGE71FL,KE,2014.0,760.0,KE2014DHS,584.2957153320312,666.5997314453125,761.180419921875,16.46666717529297,25.299999237060547,25.941667556762695,36.641666412353516,3.3043477535247803,5.00990104675293,5.231932640075684,7.196399211883545,3.3593100035945194e-06,3.3593100035945194e-06,1.3437240014378078e-05,38.622524685329864,39.117407904730904,38.97203911675347,38.77148098415799,12.658333778381348,11.824999809265137,10.916666984558105,11.816666603088379,-9999,1261.888888888889,1346.7777777777778,1343.4444444444443,1391.7777777777778,1469.7777777777778,1448.4444444444443,1611.5555555555557,0.0,0.0,0.0,0.0,10.617250673854448,216.45957728794642,4.0,0.0,0.17636793292730465,0.31359002422965915,0.5109774940940967,30.40323215060764,30.976392957899307,31.14185248480903,31.181294759114582,8.033086333403716,3.6508023648648646,10.922933382601352,0.0,9.603275443412162,0.06370677550633748,0.04164469639460246,0.03155470887819926,0.04341973463694255,0.035940122604370114,0.021482694149017333,0.016386512915293375,0.023599020640055337,33.30833435058594,33.275001525878906,33.016666412353516,33.80833435058594,26.950000762939453,27.33333396911621,27.53333282470703,27.883333206176758,20.650001525878906,21.450000762939453,22.100000381469727,21.991666793823242,0.0,23.311665852864582,23.591111924913193,22.183939615885418,22.835371229383682,23.311665852864582,23.591111924913193,4.983333587646484,5.050000190734863,4.958333492279053,5.0916666984558105,86578.19546,125399.3405,391519.2253,334.0,381.1111111111111,346.44444444444446,151.55555555555554,226.33333333333334,276.55555555555554,377.3333333333333,0.5104229076488598,0.0,0.0,1.0,26.844501495361328,24.45574951171875,26.455251693725586,27.90250015258789,27.408750534057617,24.111251831054688,24.927997589111328,28.383499145507812,25.96000099182129,25.966251373291016,25.861499786376953,25.51974868774414,671.9243243243243,195.96216216216217,0.2106262782834611,0.23966650949976837,0.273425983932783,0.31222106440048014,1332.984619140625,2029.37060546875,3081.10693359375,4649.68505859375,4.191989548141892,6.381994298986487,9.689509871199323,14.622396273226352,4.391666412353516,5.082499980926514,5.112499713897705,6.850833415985107
KE201400000761,KEGE71FL,KE,2014.0,761.0,KE2014DHS,3520.2861328125,4016.154296875,4585.9873046875,12.316666603088379,18.58333396911621,19.674999237060547,26.71666717529297,2.426929235458374,3.5340728759765625,3.86415696144104,5.1460676193237305,0.0,0.0,0.0,38.44563598632813,38.76099853515625,38.220001220703125,38.643499755859374,11.891667366027832,12.083333969116211,11.108333587646484,11.550000190734863,9.0,1253.7,1261.4,1295.0,1393.6,1621.1,1628.6,1610.3,0.0,0.0,0.0,0.0,18.824657534246576,249.62327575683594,2.0,0.0,0.19931532204909858,0.33874371817284676,0.5326119234712313,31.2908203125,31.822250366210938,31.5163330078125,31.9211669921875,7.232332245291096,2.8720770012842465,4.67776882223887,0.0,7.0279236675941785,0.07713279128074646,0.046062324196100235,0.01906122826039791,0.048148468136787415,0.0460374653339386,0.024133846163749695,0.009591661393642426,0.02722880244255066,34.63333511352539,35.125,34.84166717529297,35.38333511352539,28.666667938232422,29.05000114440918,29.25,29.58333396911621,22.741666793823242,23.041667938232422,23.733333587646484,23.83333396911621,0.0,24.812667846679688,25.198834228515626,24.136000061035155,24.883499145507812,24.812667846679688,25.198834228515626,5.075000286102295,5.258333206176758,5.0916666984558105,5.191666603088379,75701.53213,234341.725,353640.242,310.3,492.5,432.6,159.3,202.1,261.6,347.7,0.4047848636156892,1.0,1.0,1.0,28.176498413085938,25.60824966430664,27.38300132751465,29.152748107910156,28.339250564575195,25.376750946044922,26.079252243041992,29.52750015258789,27.09400177001953,27.15475082397461,27.212749481201172,26.549999237060547,659.9780821917808,102.76438356164384,1.3356664370184075,1.519822212114726,1.7339046112478596,1.9799202696917808,1758.026123046875,2676.68310546875,4063.38671875,6132.2578125,5.600184276005993,8.52656383775685,12.943902504280821,19.534282694777396,3.8983333110809326,4.414999961853027,4.476666450500488,6.087499618530273
KE201400000762,KEGE71FL,KE,2014.0,762.0,KE2014DHS,1021.9598388671875,1165.913330078125,1331.339111328125,19.258333206176758,28.891666412353516,25.683334350585938,40.30833435058594,4.119429588317871,5.946826457977295,5.445229530334473,8.368512153625488,0.0,0.0,0.0,42.77236328125,42.18300170898438,41.23733215332031,42.54783325195312,11.125,11.108333587646484,10.341667175292969,11.441666603088379,10.0,1046.0,1153.9,1167.4,1254.3,1315.4,1314.9,1374.2,0.0,0.0,0.0,0.0,10.481081081081081,269.3457728794643,4.0,0.0,0.1511043341141159,0.27810303322518937,0.4832976746827798,32.2575439453125,32.353582763671874,32.24950256347656,32.915750122070314,6.364402977195946,1.9435436351879223,6.182282648859798,0.0,6.490829550253379,0.10572299786976405,0.06292668410709926,0.035011819430759976,0.05247327259608677,0.06679744379861015,0.034419502530779154,0.018497205206326077,0.030155867338180542,31.725000381469727,32.16666793823242,31.950000762939453,32.775001525878906,26.141666412353516,26.58333396911621,26.758333206176758,27.03333282470703,20.600000381469727,21.058334350585938,21.608333587646484,21.33333396911621,0.0,23.26166687011719,23.2836669921875,21.74272766113281,22.524166870117188,23.26166687011719,23.2836669921875,4.675000190734863,4.858333587646484,4.7166666984558105,4.816666603088379,111981.3666,128244.0332,284503.8223,180.8,376.5,292.2,95.7,156.0,183.6,253.4,0.19015412201752535,1.0,1.0,0.0,27.199249267578125,25.42150115966797,27.03874969482422,28.497249603271484,28.068500518798828,25.32550048828125,26.195749282836914,28.437000274658203,26.877248764038086,26.495250701904297,26.90850067138672,26.013999938964844,904.4162162162162,255.22702702702702,0.36799583854256096,0.41873353392213253,0.4777163830432263,0.5454972654908568,1812.7113037109375,2759.84375,4189.6337890625,6322.58837890625,5.698290355785473,8.675617609797298,13.170188450168919,19.87516891891892,4.534999847412109,5.201666355133057,5.249166488647461,7.0858330726623535
KE201400000764,KEGE71FL,KE,2014.0,764.0,KE2014DHS,2504.791259765625,2857.61669921875,3263.0703125,13.658333778381348,20.174999237060547,22.108333587646484,28.683334350585938,2.704620361328125,3.8674120903015137,4.342061996459961,5.4984025955200195,8.262667864088029e-05,9.805945649979607e-05,8.816014797914596e-05,40.64494832356771,40.72203911675347,39.95166693793403,41.07666693793403,11.666666984558105,11.699999809265137,10.883333206176758,11.983333587646484,10.0,1310.888888888889,1289.111111111111,1274.7777777777778,1334.2222222222222,1538.111111111111,1463.3333333333333,1506.111111111111,0.0,0.0,0.0,0.0,19.970027247956402,378.34837239583334,3.0,0.0,0.1968113700576997,0.33300989250707097,0.5301679372621195,32.97868516710069,33.345553927951386,33.09185112847222,33.86286756727431,7.392325979764344,2.8054319287909837,5.714336791325136,0.0,14.310666944159836,0.10426019770758492,0.06100118160247803,0.017274758645466397,0.04609104139464242,0.06722122430801392,0.03319328171866281,0.008609920740127563,0.025709305490766252,34.233333587646484,34.650001525878906,34.44166564941406,35.28333282470703,28.366666793823242,28.766666412353516,28.96666717529297,29.258333206176758,22.566667556762695,22.950000762939453,23.558334350585938,23.30000114440918,0.0,26.232037014431423,26.649073282877605,25.312423706054688,25.969075520833332,26.232037014431423,26.649073282877605,5.050000190734863,5.2166666984558105,5.0916666984558105,5.2166666984558105,124821.554,200456.4554,353386.4826,230.9,441.1,273.9,83.1,131.9,198.0,267.3,0.1532321784014259,0.0,0.0,0.0,28.932400512695313,27.10260009765625,28.633599853515626,30.16240234375,29.460598754882813,27.004400634765624,27.762799072265626,30.040802001953125,28.4843994140625,27.764801025390625,28.286801147460938,27.914599609375,575.4726775956284,81.25136612021858,0.8828026024070946,1.0045195708403716,1.1460163013355151,1.3086189888619089,2722.453369140625,4145.49609375,6292.71875,9496.921875,8.647256819928279,13.167232325819672,19.987395406420767,30.164825606215846,3.619999885559082,4.069999694824219,4.166666507720947,5.624166488647461
KE201400000766,KEGE71FL,KE,2014.0,766.0,KE2014DHS,811.2486572265625,925.521240234375,1056.839111328125,16.633333206176758,23.641666412353516,26.608333587646484,35.766666412353516,3.2350082397460938,4.4467082023620605,5.141706943511963,6.759055137634277,0.0,0.0,0.0,42.031209309895836,41.737406412760414,41.40796237521701,42.969631618923614,11.566666603088379,11.608333587646484,10.791666984558105,11.891666412353516,10.0,917.6666666666666,953.0,961.1111111111111,1044.111111111111,1142.0,1103.5555555555557,1105.888888888889,0.0,0.0,0.0,0.0,9.018918918918919,378.348388671875,3.0,0.0,0.18625685219198082,0.32108392162775107,0.5216258546345547,33.000403510199654,32.77777777777778,32.92676120334201,33.77129787868924,5.833785763302365,1.9425954457875845,5.015955249683277,0.0,4.9399592219172295,0.11388044697897774,0.06864933030945915,0.01911330223083496,0.049030733960015435,0.07552019187382289,0.038241101162774224,0.009760718260492598,0.02822256088256836,34.0,34.40833282470703,34.18333435058594,34.97500228881836,28.191667556762695,28.575000762939453,28.766666412353516,29.008333206176758,22.433334350585938,22.80000114440918,23.391666412353516,23.08333396911621,0.0,24.445554945203995,24.572960747612846,23.969596015082466,23.81814914279514,24.445554945203995,24.572960747612846,5.141666889190674,5.316666603088379,5.175000190734863,5.2916669845581055,174870.4742,153104.0919,316587.724,156.5,306.6,225.4,47.6,110.2,139.9,178.9,0.13983884244351774,1.0,1.0,1.0,28.424997965494793,26.847000122070312,28.233998616536457,29.061668395996094,28.81499989827474,26.688334147135418,27.51300048828125,29.30266571044922,28.163665771484375,27.36133321126302,28.02666727701823,27.450002034505207,603.0837837837838,271.73783783783784,0.33872744692768647,0.3854296941523331,0.4397214219095921,0.5021114089508473,807.5391845703125,1225.28955078125,1855.68310546875,2795.7080078125,2.5372067013302364,3.849736064189189,5.830369114231419,8.78383327174831,3.7308332920074463,4.21999979019165,4.784999847412109,5.8983330726623535
KE201400000768,KEGE71FL,KE,2014.0,768.0,KE2014DHS,2714.58544921875,3096.96240234375,3536.375732421875,17.71666717529297,26.633333206176758,27.21666717529297,42.108333587646484,3.519867420196533,5.273927211761475,5.452420711517334,8.189626693725586,1.156312793705471e-05,1.5718865361583383e-05,1.794936377083576e-05,35.379452514648435,36.14466552734375,35.25333251953125,36.61300048828125,12.850000381469727,12.100000381469727,11.108333587646484,12.075000762939453,9.0,1569.8,1583.1,1566.8,1677.6,1593.5,1655.8,1782.6,0.0,0.0,0.0,0.0,19.869565217391305,230.01370675223214,4.0,0.0,0.2311162184281424,0.37461132716877443,0.5627818900675675,28.727273559570314,29.37691650390625,29.058334350585938,29.91341552734375,8.986595422594851,7.948180656122967,10.90527806889397,0.0,8.873990356114499,0.08970325333731514,0.06371402740478516,0.03975653648376465,0.04049361603600638,0.05190560647419521,0.03352937528065273,0.02050569866384779,0.021755135485104153,32.891666412353516,32.849998474121094,32.57500076293945,33.46666717529297,26.433334350585938,26.774999618530273,26.991666793823242,27.399999618530273,20.041667938232422,20.75,21.46666717529297,21.391666412353516,0.0,22.86333312988281,23.213833618164063,22.07509002685547,22.609165954589844,22.86333312988281,23.213833618164063,5.0333333015441895,5.050000190734863,4.991666793823242,5.141666889190674,55299.99876,63799.16762,421900.17,340.7,428.2,325.9,212.6,233.8,285.2,372.6,1.413614412633384,1.0,1.0,0.0,26.18066660563151,23.867998758951824,25.570999145507812,27.14466603597005,26.510665893554688,23.427001953125,24.40466562906901,27.721333821614582,25.462666829427082,25.01733144124349,25.204666137695312,24.987998962402344,608.9728997289973,77.04065040650407,1.0483990394905822,1.1929477639394264,1.3609865789544093,1.5540905260059932,2883.222412109375,4390.10009765625,6664.0205078125,10057.0703125,9.096523543360433,13.850699737466124,21.024883818174118,31.729905043191057,4.633333206176758,5.394166469573975,5.375833034515381,7.511666297912598
KE201400000769,KEGE71FL,KE,2014.0,769.0,KE2014DHS,4260.88037109375,4861.06884765625,5550.7822265625,18.108333587646484,36.95000076293945,28.15833282470703,46.04999923706055,3.633779287338257,7.353233814239502,5.641068458557129,8.985365867614746,0.0,0.0,0.0,36.827979193793404,37.267964680989586,36.92462836371528,38.20240614149306,12.77500057220459,12.033333778381348,11.033333778381348,12.0,9.0,1479.4444444444443,1518.7777777777778,1523.4444444444443,1661.5555555555557,1622.5555555555557,1655.888888888889,1774.3333333333333,0.0,0.0,0.0,0.0,16.663013698630138,253.61614583333332,4.0,0.0,0.21972264723839838,0.362323483673481,0.5513764182458188,28.65676540798611,29.188520643446182,29.381296793619793,30.0977783203125,10.00070232234589,7.7040306613869864,13.313353488869863,0.0,15.4230495505137,0.11392254034678141,0.06447304487228393,0.03543817202250163,0.031610870361328126,0.07042642434438069,0.033919886747996016,0.018264079093933107,0.016236003239949545,32.43333435058594,32.40833282470703,32.20833206176758,33.025001525878906,26.024999618530273,26.366666793823242,26.666667938232422,27.008333206176758,19.65833282470703,20.375,21.174999237060547,21.024999618530273,0.0,21.837961832682293,21.993147108289932,20.485555013020832,21.109073215060764,21.837961832682293,21.993147108289932,4.983333587646484,5.025000095367432,4.991666793823242,5.125,31061.03156,13861.50253,397181.689,338.0,406.1111111111111,358.8888888888889,235.55555555555554,227.55555555555554,310.77777777777777,353.22222222222223,0.9725330091502569,1.0,1.0,1.0,25.62700080871582,23.349750518798828,24.7549991607666,26.298500061035156,25.66349983215332,22.97100067138672,23.819250106811523,26.81599998474121,24.72224998474121,24.36924934387207,24.442249298095703,24.42824935913086,838.4575342465754,286.2109589041096,1.6712667813865087,1.9016940209173387,2.1695669850995465,2.477396483062416,3185.7958984375,4850.6162109375,7363.82763671875,11112.845703125,10.166379494863014,15.47908283390411,23.49913848458904,35.46284781678082,4.2783331871032715,6.069999694824219,5.349166393280029,6.8125
KE201400000770,KEGE71FL,KE,2014.0,770.0,KE2014DHS,18962.013671875,21609.95703125,24630.47265625,16.58333396911621,25.16666603088379,25.450000762939453,38.5,3.2676517963409424,4.942716598510742,5.073089599609375,7.40384578704834,0.014332067471342727,0.015662193298339844,0.017533151486430306,39.90382080078125,40.14399719238281,39.25283508300781,38.448001098632815,13.091667175292969,12.266666412353516,11.350000381469727,12.25,9.0,1417.8,1401.2,1435.2,1512.0,1714.4,1672.8,1707.9,0.0,0.0,0.0,0.0,24.5013698630137,216.45955984933036,4.0,0.058301374316215515,0.20959574920667948,0.3558125914930419,0.5442298866547907,31.0819091796875,31.763833618164064,31.560833740234376,31.266082763671875,9.708312654755806,9.94516441470287,21.776352512380466,0.0014437739966345615,14.16785668545082,0.03268497437238693,0.03409302234649658,0.03350844979286194,0.034228187054395676,0.01674049161374569,0.01685783639550209,0.016810422763228416,0.017983602359890938,33.66666793823242,33.608333587646484,33.35000228881836,34.20833206176758,27.09166717529297,27.441667556762695,27.65833282470703,28.058334350585938,20.575000762939453,21.34166717529297,22.0,21.95833396911621,0.04004231445810408,23.868832397460938,24.08416748046875,22.26000061035156,23.3836669921875,23.868832397460938,24.08416748046875,5.075000286102295,5.0916666984558105,5.016666889190674,5.200000286102295,8412.995129,137353.2554,372349.2645,293.0,364.1111111111111,273.22222222222223,165.33333333333334,171.77777777777777,287.8888888888889,346.44444444444446,0.26436598313962173,0.0,0.0,0.0,28.211000442504883,25.528249740600586,27.2137508392334,28.81800079345703,28.03474998474121,25.21324920654297,26.037250518798828,29.427749633789062,27.089250564575195,26.896499633789062,27.015501022338867,26.648500442504883,485.4672131147541,28.30327868852459,8.230723448057432,9.38159839527027,10.683319916596284,12.160000527871622,35094.890625,53420.3984375,81079.96875,122340.8203125,111.55953295765028,169.81260672814207,257.7367230191257,388.8966017759563,4.612499713897705,5.37833309173584,5.3433332443237305,7.40916633605957
KE201400000771,KEGE71FL,KE,2014.0,771.0,KE2014DHS,4322.72607421875,4931.62646484375,5631.35107421875,16.58333396911621,25.16666603088379,25.450000762939453,38.5,3.2676517963409424,4.942716598510742,5.073089599609375,7.40384578704834,0.28940006097157794,0.3019176522890727,0.3295425573984782,39.824546813964844,40.470001220703125,39.62666702270508,38.90833282470703,13.091667175292969,12.266666412353516,11.350000381469727,12.25,9.0,1447,1453,1456,1526,1669,1650,1686,0.0,0.0,0.0,0.0,28.0,216.45957946777344,4,0.23320549726486206,0.20433025910771566,0.34667605722278033,0.5294262491509146,31.092727661132812,31.889999389648438,31.66666603088379,31.491666793823242,10.912545340401786,16.698189871651785,59.156162806919646,0.0,39.586900983537944,0.02481091581285,0.027476336807012558,0.02803245186805725,0.02812245674431324,0.012442609295248985,0.01340545155107975,0.013896738179028034,0.014496488496661186,33.66666793823242,33.608333587646484,33.35000228881836,34.20833206176758,27.09166717529297,27.441667556762695,27.65833282470703,28.058334350585938,20.575000762939453,21.34166717529297,22.0,21.95833396911621,0.9242730687876217,23.706666946411133,24.075000762939453,22.36090850830078,23.309999465942383,23.706666946411133,24.075000762939453,5.075000286102295,5.0916666984558105,5.016666889190674,5.200000286102295,7869.244545,138368.5388,371273.4447,303.0,358.0,265.0,167.0,172.0,288.0,347.0,0.20125642844608851,2.0,2.0,3.0,28.21700096130371,25.392000198364258,27.225000381469727,28.7450008392334,28.02199935913086,25.11400032043457,26.04400062561035,29.38800048828125,27.131000518798828,26.93899917602539,26.90999984741211,26.485000610351562,466.42857142857144,0.9285714285714286,41.38594970703125,47.0920654296875,53.725459798177084,61.34831136067708,4198.3388671875,6392.375,9704.255859375,14644.716796875,348.89268275669644,531.2226911272321,806.4483816964286,1217.013392857143,4.612499713897705,5.37833309173584,5.3433332443237305,7.40916633605957
KE201400000772,KEGE71FL,KE,2014.0,772.0,KE2014DHS,2663.5625,3038.75244140625,3469.906494140625,16.58333396911621,25.16666603088379,25.450000762939453,38.5,3.2676517963409424,4.942716598510742,5.073089599609375,7.40384578704834,0.11420654333554782,0.12195985133831318,0.1364926558274489,39.824546813964844,40.470001220703125,39.62666702270508,38.90833282470703,13.091667175292969,12.266666412353516,11.350000381469727,12.25,9,1447.0,1453.0,1456.0,1526.0,1669.0,1650.0,1686.0,0.0,0.0,0.0,0.0,25.0,216.45957946777344,4,0.23320549726486206,0.20723755948211803,0.35334097517607754,0.5411290098828896,31.092727661132812,31.889999389648438,31.66666603088379,31.491666793823242,9.392165047781807,13.559688023158483,49.300101143973215,0.0,30.928189958844865,0.028708595782518387,0.031337715685367584,0.030395494773983955,0.031056592240929604,0.014508523046970367,0.015399936586618423,0.015126826241612434,0.016125723719596863,33.66666793823242,33.608333587646484,33.35000228881836,34.20833206176758,27.09166717529297,27.441667556762695,27.65833282470703,28.058334350585938,20.575000762939453,21.34166717529297,22.0,21.95833396911621,0.27109769185384114,23.706666946411133,24.075000762939453,22.36090850830078,23.309999465942383,23.706666946411133,24.075000762939453,5.075000286102295,5.0916666984558105,5.016666889190674,5.200000286102295,8426.520996,140209.0757,370419.7238,293.0,385.0,286.0,166.0,175.0,292.0,355.0,0.22981216226305282,0.0,0.0,0.0,28.21700096130371,25.392000198364258,27.225000381469727,28.7450008392334,28.02199935913086,25.11400032043457,26.04400062561035,29.38800048828125,27.131000518798828,26.93899917602539,26.90999984741211,26.485000610351562,501.2857142857143,5.928571428571429,27.17391095842634,30.9205322265625,35.27600533621652,40.28114536830357,1941.35498046875,2955.843017578125,4487.189453125,6771.6845703125,161.32953752790178,245.63504464285714,372.89229910714283,562.7372698102679,4.612499713897705,5.37833309173584,5.3433332443237305,7.40916633605957
